Professor,Average Rating,Mode Rating,Department,Would Take Again,Level of Difficulty,Num Ratings,School
f46bc641,1.2,1.2,Biology,3%,3.9,79,UC Santa Barbara
0443430a,4.4,4.4,Psychology,82%,2.6,73,UC Santa Barbara
b9867b0d,5.0,5.0,Biology,100%,3.3,58,UC Santa Barbara
aeed7abe,4.5,4.5,Chemistry,92%,2.8,23,UC Santa Barbara
5cfef2ce,2.5,2.5,Science,45%,4.2,17,UC Santa Barbara
8dfa8b55,4.9,4.9,English,100%,2.5,14,UC Santa Barbara
b1c96a9a,4.1,4.1,Anthropology,67%,2.9,9,UC Santa Barbara
caecf4af,3.9,3.9,Anthropology,86%,1.9,7,UC Santa Barbara
96fe0990,4.3,4.3,Ethnic Studies,86%,2.5,74,UC Santa Barbara
df68e990,3.7,3.7,Ethnic Studies,62%,2.5,66,UC Santa Barbara
b1b35e08,2.5,2.5,History,13%,3,40,UC Santa Barbara
e481008c,4.5,4.5,Sociology,100%,2.5,19,UC Santa Barbara
eb098a1b,3.0,3.0,English,19%,3.5,11,UC Santa Barbara
5832fb60,4.8,4.8,Feminist Studies,100%,1.5,8,UC Santa Barbara
52dd7038,4.0,4.0,Global Studies,71%,3.9,37,UC Santa Barbara
396c6c22,2.2,2.2,Chemistry,19%,4.2,32,UC Santa Barbara
7d62814f,5.0,5.0,Mathematics,100%,2.8,4,UC Santa Barbara
9fa99287,1.0,1.0,Management,0%,2,1,UC Santa Barbara
7daf6990,3.1,3.1,Biology,46%,3.6,93,UC Santa Barbara
80748a16,4.1,4.1,Classics,76%,1.9,248,UC Santa Barbara
7f816258,2.4,2.4,Economics,32%,3.7,112,UC Santa Barbara
ad4ba4e2,4.6,4.6,History,84%,2.6,50,UC Santa Barbara
8297ee9a,4.2,4.2,Sociology,79%,3.1,29,UC Santa Barbara
4bda6a17,3.7,3.7,Mathematics,66%,3,29,UC Santa Barbara
9b23e2f4,3.3,3.3,History,57%,3.9,23,UC Santa Barbara
3e0863b0,5.0,5.0,Mathematics,100%,2.7,6,UC Santa Barbara
2e23c2b7,5.0,5.0,Computer Science,100%,2,4,UC Santa Barbara
31f72a44,3.1,3.1,Mathematics,34%,3.1,93,UC Santa Barbara
ab8ded1d,2.8,2.8,Philosophy,7%,3.2,66,UC Santa Barbara
64d70da8,4.4,4.4,Ethnic Studies,91%,2.6,50,UC Santa Barbara
a18f0410,4.2,4.2,Religious Studies,74%,2.3,15,UC Santa Barbara
cc250f7f,4.2,4.2,Feminist Studies,84%,3.8,14,UC Santa Barbara
3be4a3d8,4.4,4.4,Mathematics,100%,2.1,7,UC Santa Barbara
e87202b1,5.0,5.0,Film,100%,1.7,3,UC Santa Barbara
bb08a48d,4.4,4.4,Communication,85%,3,26,UC Santa Barbara
a2a2153a,3.7,3.7,Sociology,84%,2.7,18,UC Santa Barbara
5da5de32,2.6,2.6,Physics,44%,3.7,16,UC Santa Barbara
0454de79,3.4,3.4,Fine Arts,79%,2,14,UC Santa Barbara
25d1dd62,5.0,5.0,Psychology,100%,1.8,11,UC Santa Barbara
e440ba15,1.9,1.9,History,10%,4.3,60,UC Santa Barbara
30674f06,4.0,4.0,Feminist Studies,74%,2.6,19,UC Santa Barbara
eb1eda3f,2.4,2.4,Physics,29%,3.7,7,UC Santa Barbara
8e537429,1.8,1.8,Mathematics,15%,4.3,113,UC Santa Barbara
f360f474,3.9,3.9,History,70%,3,100,UC Santa Barbara
1f09b656,2.8,2.8,Economics,31%,3.7,96,UC Santa Barbara
4771679d,4.1,4.1,Classics,90%,2.1,75,UC Santa Barbara
b14ac569,2.9,2.9,Communication,55%,3.1,22,UC Santa Barbara
2de3f36b,3.0,3.0,Biochemistry,47%,3.9,13,UC Santa Barbara
b888c8e9,3.0,3.0,Engineering,100%,2,1,UC Santa Barbara
cc7a6ceb,4.4,4.4,Psychology,92%,2.3,28,UC Santa Barbara
94c157cc,3.9,3.9,Communication,78%,2.7,24,UC Santa Barbara
58bc4c83,4.8,4.8,Writing,100%,1.7,10,UC Santa Barbara
bdede9ce,3.5,3.5,Mathematics,64%,3.1,58,UC Santa Barbara
07e77f24,3.0,3.0,Computer Science,25%,2.5,4,UC Santa Barbara
4125a9b4,2.3,2.3,Statistics,32%,4,143,UC Santa Barbara
b5b2c9bf,4.3,4.3,English,88%,2.4,64,UC Santa Barbara
54613560,4.0,4.0,Women's Studies,88%,3,48,UC Santa Barbara
f8e35eef,3.2,3.2,Spanish & Portuguese,45%,2.9,34,UC Santa Barbara
5c52589f,4.7,4.7,Writing,91%,2.1,30,UC Santa Barbara
64a81184,2.9,2.9,Statistics,50%,4.1,24,UC Santa Barbara
c5e7c93d,3.7,3.7,Mathematics,67%,4.1,12,UC Santa Barbara
76fd217c,4.0,4.0,Economics,82%,2.7,12,UC Santa Barbara
bb530847,2.8,2.8,Chemistry,46%,4.4,11,UC Santa Barbara
6f4dc751,4.8,4.8,Art,100%,1,5,UC Santa Barbara
2bae0dc1,1.0,1.0,Music,0%,4,1,UC Santa Barbara
f62c0718,4.1,4.1,Psychology,74%,3.1,500,UC Santa Barbara
90b9412c,3.0,3.0,Mathematics,52%,3.7,77,UC Santa Barbara
7e5a1f16,3.9,3.9,Architecture,70%,3,56,UC Santa Barbara
02708a15,3.5,3.5,History,62%,3.3,36,UC Santa Barbara
093d6ed8,3.7,3.7,History,65%,3,14,UC Santa Barbara
86c8c362,4.8,4.8,Germanic & Russian Studies,100%,1.5,14,UC Santa Barbara
db4322bc,5.0,5.0,Spanish,100%,2.4,8,UC Santa Barbara
c9e7059c,5.0,5.0,Religion,100%,2,1,UC Santa Barbara
dbc8cd4c,3.4,3.4,Chemistry,66%,4.1,144,UC Santa Barbara
2512b2dd,3.0,3.0,Mathematics,31%,3.6,81,UC Santa Barbara
ce47b42c,2.9,2.9,Fine Arts,26%,3.4,67,UC Santa Barbara
c60513d7,4.9,4.9,Communication,97%,2.7,59,UC Santa Barbara
ac0b68da,4.6,4.6,Economics,90%,2.4,38,UC Santa Barbara
5f61f440,3.7,3.7,Political Science,67%,3.3,28,UC Santa Barbara
74b5a585,4.0,4.0,Music,75%,2.2,24,UC Santa Barbara
36bb3260,4.4,4.4,History,100%,3.3,4,UC Santa Barbara
ffe635ae,2.8,2.8,Sociology,50%,3.5,4,UC Santa Barbara
8d6ca88d,1.0,1.0,Mathematics,0%,5,3,UC Santa Barbara
2937fc09,5.0,5.0,History,100%,3,1,UC Santa Barbara
cb945326,4.0,4.0,Political Science,100%,3,1,UC Santa Barbara
8d36e7dc,4.5,4.5,Psychology,92%,2,195,UC Santa Barbara
1da24c28,2.7,2.7,Anthropology,52%,3.1,118,UC Santa Barbara
2144633f,3.2,3.2,History,40%,3.5,10,UC Santa Barbara
7ce56cee,2.8,2.8,Political Science,50%,3,8,UC Santa Barbara
f392e15c,2.6,2.6,Law,0%,2.3,7,UC Santa Barbara
c2707ba1,2.7,2.7,Electrical & Comp. Engineering,44%,4.2,16,UC Santa Barbara
809c0226,5.0,5.0,Electrical & Comp. Engineering,100%,2,1,UC Santa Barbara
f3c89594,2.6,2.6,Mathematics,38%,3.4,97,UC Santa Barbara
5b0388ca,3.9,3.9,History,50%,3.1,98,UC Santa Barbara
7d48e352,2.4,2.4,Computer Science,37%,2.6,11,UC Santa Barbara
5861d89d,2.7,2.7,Women's Studies,84%,2.6,98,UC Santa Barbara
7c313784,1.9,1.9,Fine Arts,25%,3.6,67,UC Santa Barbara
26109879,3.5,3.5,Art History,62%,3.6,54,UC Santa Barbara
54746930,4.3,4.3,Environmental Science & Mgmt.,74%,2.8,20,UC Santa Barbara
6ab30eb6,4.0,4.0,Writing,100%,2,2,UC Santa Barbara
f69b6e7a,3.7,3.7,Economics,64%,3.3,33,UC Santa Barbara
19155780,3.0,3.0,Film,38%,4.2,30,UC Santa Barbara
331b74eb,4.7,4.7,Global Studies,100%,2.2,9,UC Santa Barbara
6e6160a2,4.6,4.6,Classics,100%,2.2,26,UC Santa Barbara
3f9c35cb,4.1,4.1,Electrical & Comp. Engineering,77%,2.6,13,UC Santa Barbara
d579f20e,4.3,4.3,Physics,73%,4.1,11,UC Santa Barbara
6b98b237,1.0,1.0,Chemistry,0%,4.3,10,UC Santa Barbara
0f779f84,4.5,4.5,Geography,100%,2,2,UC Santa Barbara
81561e43,3.5,3.5,Religious Studies,73%,2.7,11,UC Santa Barbara
f40b2531,3.5,3.5,Chemistry,75%,2.2,38,UC Santa Barbara
5cded590,2.9,2.9,Statistics,50%,3.5,20,UC Santa Barbara
0386adf1,4.1,4.1,Philosophy,90%,2,11,UC Santa Barbara
e3977419,4.1,4.1,History,44%,3.1,109,UC Santa Barbara
84654aff,3.2,3.2,Geography,86%,2.4,54,UC Santa Barbara
001e5b76,3.5,3.5,Linguistics,53%,3.8,21,UC Santa Barbara
70e17354,3.0,3.0,English,50%,3.2,13,UC Santa Barbara
4892814f,3.3,3.3,English,67%,3.3,3,UC Santa Barbara
ee00cb12,5.0,5.0,Physics,100%,3,2,UC Santa Barbara
ab88f4a0,2.5,2.5,Mathematics,39%,3.4,111,UC Santa Barbara
64cdb4e0,4.3,4.3,Statistics,89%,3,93,UC Santa Barbara
2ecc8115,4.2,4.2,Writing,64%,2.9,45,UC Santa Barbara
f2a368ea,4.3,4.3,Biology,71%,3.7,35,UC Santa Barbara
e78e85a7,4.1,4.1,Economics,0%,2.8,16,UC Santa Barbara
e4853314,4.4,4.4,Electrical & Comp. Engineering,86%,3.7,7,UC Santa Barbara
376ced92,3.4,3.4,Statistics,72%,3.1,7,UC Santa Barbara
8661fea0,2.8,2.8,Mathematics,63%,2.3,174,UC Santa Barbara
800b4085,4.4,4.4,Religion,69%,2.2,45,UC Santa Barbara
9aebc5be,4.3,4.3,Statistics,85%,2.6,20,UC Santa Barbara
4fdf454a,4.3,4.3,English,72%,3,20,UC Santa Barbara
e09e3b66,4.4,4.4,Asian American Studies,77%,3.7,18,UC Santa Barbara
0e0cc6dc,5.0,5.0,Writing,100%,2.3,4,UC Santa Barbara
7edd7fb2,4.8,4.8,French & Italian,95%,1.7,17,UC Santa Barbara
8bc4b570,3.3,3.3,Computer Science,67%,2.2,6,UC Santa Barbara
60a15365,5.0,5.0,Mathematics,100%,1,3,UC Santa Barbara
e9927e8b,2.8,2.8,Biology,50%,3.6,30,UC Santa Barbara
29a927d8,3.0,3.0,History,43%,2.9,29,UC Santa Barbara
7cc10fff,1.2,1.2,Mathematics,12%,4.7,9,UC Santa Barbara
9de401e0,3.2,3.2,Chemistry,43%,4.5,105,UC Santa Barbara
05558b18,3.5,3.5,Religious Studies,49%,2.8,103,UC Santa Barbara
6df4759f,2.0,2.0,Biology,9%,4.4,105,UC Santa Barbara
562426d5,4.1,4.1,Communication,69%,3.3,16,UC Santa Barbara
ae13dce4,4.5,4.5,Electrical & Comp. Engineering,84%,3,9,UC Santa Barbara
f993ed5c,3.2,3.2,Music,84%,2.3,13,UC Santa Barbara
b804d5a9,3.9,3.9,Ethnic Studies,80%,2.6,11,UC Santa Barbara
b4c70c17,3.2,3.2,Sociology,50%,2.7,6,UC Santa Barbara
a96ca3ee,4.8,4.8,Anthropology,100%,2,15,UC Santa Barbara
b59a50f0,4.9,4.9,Mathematics,100%,1.7,15,UC Santa Barbara
33e927a5,5.0,5.0,Writing,100%,1.8,4,UC Santa Barbara
b0ace533,5.0,5.0,Electrical & Comp. Engineering,100%,2.5,2,UC Santa Barbara
8e8714b8,4.3,4.3,Physics,87%,2.9,208,UC Santa Barbara
46431119,4.5,4.5,Biology,78%,2.8,184,UC Santa Barbara
44692e54,3.7,3.7,Classics,55%,2.6,140,UC Santa Barbara
73497338,1.5,1.5,Global Studies,6%,4.3,34,UC Santa Barbara
8637548d,2.6,2.6,Languages,29%,2.7,84,UC Santa Barbara
89748471,3.4,3.4,Sociology,55%,3.3,20,UC Santa Barbara
c2eee9c3,3.4,3.4,French,56%,3.3,18,UC Santa Barbara
cc81b16f,4.9,4.9,Economics,100%,2.8,17,UC Santa Barbara
0a3eea6d,5.0,5.0,Education,100%,1.2,5,UC Santa Barbara
c211a973,2.5,2.5,Mathematics,50%,3.4,66,UC Santa Barbara
9cd33ee4,1.9,1.9,Engineering,12%,3.2,14,UC Santa Barbara
072dadf9,3.0,3.0,Communication,50%,3.5,2,UC Santa Barbara
824fa941,4.0,4.0,Computer Science,80%,3,112,UC Santa Barbara
9625d588,4.0,4.0,Psychology,73%,3,58,UC Santa Barbara
fe64c88e,3.2,3.2,Sociology,63%,2.9,51,UC Santa Barbara
b9ca24c0,4.7,4.7,French & Italian,95%,2.4,28,UC Santa Barbara
0a06d584,2.0,2.0,Sociology,24%,3.3,13,UC Santa Barbara
f778d871,4.8,4.8,Physics,92%,3.3,12,UC Santa Barbara
69cd0d60,5.0,5.0,Black Studies,100%,2.3,6,UC Santa Barbara
58ca3db1,5.0,5.0,Spanish,100%,3,1,UC Santa Barbara
51200e30,2.8,2.8,History,50%,3.7,110,UC Santa Barbara
44dbc860,4.6,4.6,History,93%,2.5,108,UC Santa Barbara
36f3e9c2,3.7,3.7,Sociology,65%,3.2,36,UC Santa Barbara
4b627f25,4.0,4.0,Chemical Engineering,56%,3.6,21,UC Santa Barbara
8aa4f32e,5.0,5.0,Black Studies,100%,2,1,UC Santa Barbara
b34d3914,3.8,3.8,Philosophy,92%,3.1,45,UC Santa Barbara
1e142206,3.4,3.4,Mathematics,58%,3.3,14,UC Santa Barbara
cd60b04f,4.6,4.6,Languages,88%,2.1,62,UC Santa Barbara
d071c74f,3.0,3.0,Economics,56%,3.8,21,UC Santa Barbara
b8ae889f,4.0,4.0,Linguistics,75%,2.7,20,UC Santa Barbara
7a3270fd,2.9,2.9,Environmental Science Mgmt.,50%,3.2,10,UC Santa Barbara
91543af5,5.0,5.0,French,100%,2.7,26,UC Santa Barbara
0fdda4f9,4.2,4.2,Computer Science,60%,4.1,18,UC Santa Barbara
19104cd7,5.0,5.0,Philosophy,100%,2.2,5,UC Santa Barbara
2830d9b8,5.0,5.0,Environmental Science amp Mgmt.,100%,3.8,4,UC Santa Barbara
41ab7f1e,4.6,4.6,Physics,98%,3.2,78,UC Santa Barbara
0b18156a,2.3,2.3,Chemistry,30%,4.4,66,UC Santa Barbara
03e55a10,4.0,4.0,History,56%,3.4,55,UC Santa Barbara
ec0d4659,4.8,4.8,Writing,100%,2,32,UC Santa Barbara
1547cf09,3.5,3.5,Religious Studies,50%,2.2,30,UC Santa Barbara
78da04ff,4.2,4.2,Religious Studies,62%,3.1,13,UC Santa Barbara
5a62ea66,3.8,3.8,Anthropology,70%,3,10,UC Santa Barbara
e78b318f,4.1,4.1,Chemistry,78%,3.3,9,UC Santa Barbara
bbc46dee,1.3,1.3,Philosophy,12%,4.9,9,UC Santa Barbara
3dd8c212,3.0,3.0,Film,40%,4.6,5,UC Santa Barbara
ceda837f,1.0,1.0,Biology,N/A,3.5,4,UC Santa Barbara
a5d53b5e,5.0,5.0,Sociology,100%,2,1,UC Santa Barbara
21577f70,3.8,3.8,English,49%,2.8,62,UC Santa Barbara
cf683754,4.0,4.0,Political Science,76%,3.1,29,UC Santa Barbara
6c49fe02,4.1,4.1,Writing,73%,3.2,18,UC Santa Barbara
1123d7f6,4.0,4.0,Biology,100%,2,5,UC Santa Barbara
ff224bd5,2.8,2.8,Biology,50%,3.7,52,UC Santa Barbara
305790dd,2.4,2.4,Business,22%,3.8,316,UC Riverside
cb1aa739,3.4,3.4,History,81%,3.2,56,UC Riverside
655078d5,2.5,2.5,Women's Studies,20%,3.5,49,UC Riverside
4ee2b618,3.1,3.1,Political Science,56%,3.8,45,UC Riverside
31393c97,5.0,5.0,Business,100%,1.6,42,UC Riverside
546e3b24,3.9,3.9,Political Science,74%,2.9,42,UC Riverside
22406cd2,4.7,4.7,Biology,96%,2.3,41,UC Riverside
c8d1a2d2,3.0,3.0,Mathematics,39%,3.2,36,UC Riverside
2d551e42,1.2,1.2,Economics,14%,3.1,30,UC Riverside
9e3ece3e,3.0,3.0,Biochemistry,40%,3.4,30,UC Riverside
dfe0cf0b,4.6,4.6,History,100%,2.2,27,UC Riverside
ad7d9bf1,4.6,4.6,English,95%,3,21,UC Riverside
04700a30,2.2,2.2,English,22%,4.2,19,UC Riverside
597286e2,4.7,4.7,Computer Science,94%,3.1,16,UC Riverside
df3f720a,4.7,4.7,Psychology,94%,1.3,16,UC Riverside
4e6f39fb,4.8,4.8,English,94%,2.5,15,UC Riverside
eac0fdb4,3.7,3.7,Neuroscience,67%,2.3,15,UC Riverside
779517c9,2.0,2.0,Physics & Astronomy,31%,4.2,13,UC Riverside
fc593443,4.6,4.6,Biochemistry,100%,3.6,11,UC Riverside
e5318321,4.2,4.2,Mathematics,64%,2.5,11,UC Riverside
7292d3d4,2.4,2.4,Chemistry,37%,3.6,11,UC Riverside
051fb66c,3.8,3.8,Psychology,60%,3.1,10,UC Riverside
4659c6ec,4.1,4.1,History,63%,2.3,8,UC Riverside
95221fff,4.4,4.4,Japanese,86%,2.3,8,UC Riverside
db24949d,4.6,4.6,History,100%,2.8,5,UC Riverside
8585231e,5.0,5.0,Business,100%,2.3,4,UC Riverside
47a8bc50,1.5,1.5,Business,0%,4,4,UC Riverside
67cf65ba,3.0,3.0,Business,34%,4,3,UC Riverside
7541a17d,3.0,3.0,Sociology,34%,3.7,3,UC Riverside
f18746da,4.5,4.5,Mathematics,100%,4,2,UC Riverside
a9da5ea6,4.5,4.5,Mathematics,100%,2.5,2,UC Riverside
5a871317,4.3,4.3,Chemistry,77%,2.6,186,UC Riverside
b9e6d3c8,3.0,3.0,Management,46%,3.7,85,UC Riverside
deb79fec,4.4,4.4,Political Science,88%,2.6,66,UC Riverside
360eeddc,3.9,3.9,Business,71%,3,48,UC Riverside
a1685c4f,4.8,4.8,Business,97%,2.6,46,UC Riverside
33079848,3.9,3.9,Business,73%,2.2,44,UC Riverside
5d98f051,2.5,2.5,Geosciences,43%,3.8,36,UC Riverside
6b417585,4.9,4.9,English,98%,3.1,36,UC Riverside
6310e068,2.8,2.8,Chemistry,56%,4.2,35,UC Riverside
9f5aadb2,2.2,2.2,Ethnic Studies,33%,4.2,34,UC Riverside
43a12ab1,3.1,3.1,Chemistry,30%,3.6,28,UC Riverside
c4b7a144,3.6,3.6,Biology,56%,3.8,27,UC Riverside
d3148e31,4.8,4.8,Liberal Studies,100%,1.6,20,UC Riverside
9bc86689,4.9,4.9,Comparative Literature,100%,2.2,18,UC Riverside
52ba4823,3.9,3.9,Ethnic Studies,82%,2.6,11,UC Riverside
5b220ff0,4.4,4.4,Business,90%,3.4,10,UC Riverside
c7a4dd0c,5.0,5.0,Business,100%,2.9,8,UC Riverside
1f527ad3,4.0,4.0,Anthropology,88%,2.3,8,UC Riverside
f961b12d,4.9,4.9,Biology,100%,2.4,7,UC Riverside
077625bf,4.4,4.4,Economics,86%,2.6,7,UC Riverside
c157acfd,3.6,3.6,Philosophy,60%,2.8,5,UC Riverside
f4a2afff,5.0,5.0,Writing,100%,1,3,UC Riverside
335092e3,5.0,5.0,English,100%,2.5,2,UC Riverside
17defee6,4.1,4.1,Computer Science,93%,2,360,UC Riverside
c6c1b860,2.7,2.7,Anthropology,44%,2.9,112,UC Riverside
1e82f03f,3.3,3.3,Mathematics,47%,3.8,107,UC Riverside
31354aae,2.6,2.6,Biology,28%,3.9,102,UC Riverside
7b6e44fc,4.8,4.8,Psychology,95%,2.4,73,UC Riverside
c20aba3a,4.5,4.5,Political Science,100%,2.3,63,UC Riverside
f18253b6,3.4,3.4,English,75%,3.4,54,UC Riverside
9c7cd331,4.1,4.1,English,100%,2.8,51,UC Riverside
6ce62cd4,4.7,4.7,Foreign Languages,67%,1.7,29,UC Riverside
cc94ab29,2.6,2.6,Economics,49%,3.5,27,UC Riverside
5495b94c,3.8,3.8,English,55%,3,25,UC Riverside
373330fb,3.7,3.7,Computer Science,28%,4.1,22,UC Riverside
0c88cb7f,3.6,3.6,Chemistry,72%,3.3,21,UC Riverside
458d133e,3.5,3.5,Ethnic Studies,60%,2.9,20,UC Riverside
4c8f7491,3.1,3.1,Spanish,50%,3.9,16,UC Riverside
49fe707c,4.1,4.1,Ethnic Studies,74%,2.3,15,UC Riverside
3e65bab1,3.8,3.8,Political Science,67%,3,12,UC Riverside
a287318d,4.8,4.8,Botany,100%,2.1,12,UC Riverside
4e3d6e24,3.0,3.0,Music,0%,2.8,11,UC Riverside
b44d3597,4.9,4.9,Business Administration,90%,3,10,UC Riverside
e6ebbe31,4.6,4.6,Business,89%,1.8,9,UC Riverside
ff2ca9b1,5.0,5.0,Education,100%,3,5,UC Riverside
f28ba5e5,5.0,5.0,Art,100%,1.5,2,UC Riverside
c1f3f1ef,2.2,2.2,Chemistry,31%,3.9,183,UC Riverside
97e2f8fd,3.8,3.8,Chemistry,71%,3.7,159,UC Riverside
98b0d8d7,2.8,2.8,Computer Science,46%,4.3,93,UC Riverside
8ec384cb,4.6,4.6,English,89%,3.2,36,UC Riverside
8877d38d,4.7,4.7,Media & Cultural Studies,85%,2.6,27,UC Riverside
4fdcc13f,1.4,1.4,Mathematics,4%,4.2,25,UC Riverside
138de0a9,4.6,4.6,Comparative Literature,94%,2.9,15,UC Riverside
3f8e348a,4.4,4.4,History,88%,2.3,11,UC Riverside
4d753e1a,3.0,3.0,Cell Biology & Neuroanatomy,25%,3.2,10,UC Riverside
39a1cbac,2.4,2.4,Music,30%,3.6,10,UC Riverside
fb229599,4.9,4.9,English,97%,2.6,32,UC Riverside
6d788b0f,3.4,3.4,English,48%,3.6,97,UC Riverside
95addd20,4.0,4.0,Philosophy,74%,2.2,26,UC Riverside
31b1ce8a,5.0,5.0,Psychology,100%,1.7,3,UC Riverside
bb2972c6,2.3,2.3,Electrical Engineering,0%,3,3,UC Riverside
c1102dff,3.6,3.6,Science,54%,3.3,66,UC Riverside
af7edf34,1.7,1.7,English,9%,4.4,65,UC Riverside
c26fac44,2.9,2.9,Business Administration,33%,3.8,31,UC Riverside
b3a61745,4.9,4.9,Dance,100%,2.6,16,UC Riverside
44c28084,5.0,5.0,Education,100%,1.7,12,UC Riverside
51dac3da,3.5,3.5,English,50%,4,2,UC Riverside
c181f38a,1.0,1.0,Political Science,0%,5,1,UC Riverside
b704da65,2.9,2.9,Sociology,44%,3.9,159,UC Riverside
870847e8,3.8,3.8,Computer Science,60%,3.1,135,UC Riverside
0b46a19f,3.7,3.7,English,39%,3.7,106,UC Riverside
588bad7c,3.1,3.1,Computer Science,42%,3.1,72,UC Riverside
e58880f8,3.2,3.2,English,40%,3.5,68,UC Riverside
1a2f2549,2.9,2.9,Political Science,44%,3.5,65,UC Riverside
9ed0babc,4.2,4.2,Creative Writing,75%,1.7,56,UC Riverside
a1931329,3.6,3.6,English,56%,3.5,44,UC Riverside
da8513fe,1.7,1.7,Music,7%,3.8,15,UC Riverside
c407d7b8,2.9,2.9,English,58%,3.1,7,UC Riverside
6c786f9a,4.7,4.7,Global Studies,100%,2.7,6,UC Riverside
4dc93e4c,4.6,4.6,Psychology,94%,2.1,140,UC Riverside
0b9148ac,3.4,3.4,Physics,68%,3.5,47,UC Riverside
f0907c39,2.6,2.6,English,5%,2.4,39,UC Riverside
ba8256e8,1.4,1.4,Women's Studies,0%,4.8,36,UC Riverside
c84b1393,4.6,4.6,Theater,97%,1.4,36,UC Riverside
b39db76c,1.8,1.8,Business,16%,4.3,27,UC Riverside
11e9a20e,3.7,3.7,History,60%,2.5,27,UC Riverside
0dc58848,2.5,2.5,Mathematics,38%,3.5,24,UC Riverside
ba56f963,4.0,4.0,Public Policy,82%,2.8,22,UC Riverside
f514e4d1,2.1,2.1,Mathematics,27%,4.1,15,UC Riverside
2eba2a92,3.6,3.6,Psychology,65%,3.4,14,UC Riverside
8057b80c,4.8,4.8,Comparative Literature,100%,2.6,12,UC Riverside
eab8dd53,2.5,2.5,Business Administration,30%,4.2,10,UC Riverside
d83b9af5,2.1,2.1,Business,29%,2.9,7,UC Riverside
eb031dc2,3.2,3.2,Mathematics,60%,3.2,5,UC Riverside
54b119ac,5.0,5.0,Anthropology,100%,2,2,UC Riverside
9e09ec6b,2.8,2.8,Sociology,39%,4,203,UC Riverside
dd047f7c,3.9,3.9,Mathematics,100%,3.3,66,UC Riverside
19abd069,3.3,3.3,Geosciences,54%,3.8,38,UC Riverside
3eccc608,2.3,2.3,Economics,25%,3.9,24,UC Riverside
563ddae9,3.2,3.2,Political Science,47%,3.2,23,UC Riverside
74c846c0,2.1,2.1,English,18%,3.9,17,UC Riverside
77d1ad13,2.8,2.8,Business,46%,3.3,12,UC Riverside
d4e91e37,2.6,2.6,Ethnic Studies,40%,3.8,10,UC Riverside
86d53c8e,4.3,4.3,Psychology,75%,2,8,UC Riverside
94a63ea3,1.2,1.2,Mathematics,0%,4.2,5,UC Riverside
4a73b0b8,2.6,2.6,English,42%,3.6,45,UC Riverside
4c6dfca6,3.4,3.4,Philosophy,70%,2.8,21,UC Riverside
84239660,4.4,4.4,Computer Science,100%,2.4,9,UC Riverside
802e2f4a,2.4,2.4,Dance,80%,1.6,5,UC Riverside
a5014ded,5.0,5.0,English,100%,1,1,UC Riverside
bcc687ab,3.4,3.4,Mathematics,44%,3.5,379,UC Riverside
97b9e05a,2.1,2.1,Chemistry,18%,4.3,244,UC Riverside
c5eb4763,4.3,4.3,Sociology,85%,2.5,113,UC Riverside
b4ee9001,3.9,3.9,Chemistry,84%,3.4,108,UC Riverside
ccd4d9ef,4.2,4.2,Economics,80%,2.5,20,UC Riverside
219324f1,2.7,2.7,Mathematics,39%,3.6,91,UC Riverside
edfcc5ca,4.9,4.9,Mathematics,97%,2.6,32,UC Riverside
d4b441bf,2.3,2.3,Mathematics,36%,2.6,25,UC Riverside
4c6ab1c9,3.1,3.1,Languages,58%,4.6,7,UC Riverside
ed171a2c,2.9,2.9,English,24%,3.9,48,UC Riverside
6bf59ec9,2.1,2.1,Linguistics,24%,4.1,45,UC Riverside
b8b7252b,4.3,4.3,Psychology,89%,3.7,37,UC Riverside
5191a85b,2.7,2.7,Psychology,40%,3.8,23,UC Riverside
5d64f66a,3.3,3.3,Chemistry,0%,3.7,15,UC Riverside
11f602d6,3.2,3.2,Chemistry,34%,3.7,10,UC Riverside
f38789df,3.1,3.1,Art,50%,2.4,5,UC Riverside
cdf72023,4.2,4.2,Political Science,71%,2.6,68,UC Riverside
48261a85,3.4,3.4,English,28%,3.3,58,UC Riverside
82951c23,2.6,2.6,Physics,46%,3.5,53,UC Riverside
8cc315ef,1.6,1.6,English,11%,4.6,28,UC Riverside
85e9c6fb,2.6,2.6,Physics,33%,3.6,28,UC Riverside
e397fe57,4.6,4.6,Computer Science,90%,2.4,19,UC Riverside
70d3352b,4.2,4.2,Computer Science,77%,2.5,13,UC Riverside
6633cc01,4.9,4.9,History,100%,1.4,8,UC Riverside
0e262aaf,5.0,5.0,Computer Science,100%,3.9,7,UC Riverside
af67cc24,3.9,3.9,Management,81%,2.4,204,UC Riverside
e2c04d9b,4.1,4.1,Physics,79%,2.2,72,UC Riverside
145c6bfa,2.5,2.5,English,28%,3.6,64,UC Riverside
9702f09f,4.9,4.9,Ethnic Studies,100%,1.5,15,UC Riverside
e7aca67e,5.0,5.0,English,100%,2.7,13,UC Riverside
1601a256,4.0,4.0,Biology,65%,3.6,93,UC Riverside
f0af4728,4.8,4.8,Media & Cultural Studies,100%,2.8,9,UC Riverside
4829a4e2,1.6,1.6,Biochemistry,20%,4.8,5,UC Riverside
e4284794,5.0,5.0,Economics,100%,2.5,2,UC Riverside
51f96c1d,3.6,3.6,Mathematics,78%,3,32,UC Riverside
3373605d,2.2,2.2,Mathematics,15%,4.1,14,UC Riverside
c8ab8d0c,2.2,2.2,Electrical Engineering,25%,4.2,5,UC Riverside
